"","Variable.code","Unit","Country.code","Country","Dataset_type","Classification","Classification.code","Definition","Sector.code","Description","Year","Value"
"909","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2001,"-"
"910","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2002,"-"
"911","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2003,"-"
"912","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2004,"-"
"913","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2005,"-"
"914","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2006,"-"
"915","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2007,"-"
"916","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2008,"-"
"917","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2009,"-"
"918","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2010,"-"
"919","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2011,"-"
"920","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2012,"-"
"921","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2013,"-"
"922","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2014,"-"
"923","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2015,"-"
"924","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2016,"-"
"925","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1995,"-"
"926","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1996,"-"
"927","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1997,"-"
"928","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1998,"-"
"929","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1999,"-"
"930","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2000,"-"
"931","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2001,"-"
"932","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2002,"-"
"933","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2003,"-"
"934","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2004,"-"
"935","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2005,"-"
"936","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2006,"-"
"937","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2007,"173,795467334555"
"938","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2008,"185,637073306815"
"939","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2009,"177,50726112054"
"940","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2010,"187,171811525606"
"941","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2011,"192,231150387629"
"942","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2012,"198,66282039162"
"943","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2013,"197,1788607333"
"944","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2014,"180,512597508299"
"945","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2015,"-"
"946","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2016,"-"
"947","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",1995,"-"
"948","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",1996,"-"
"949","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",1997,"-"
"950","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",1998,"-"
"951","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",1999,"-"
"952","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2000,"-"
"953","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2001,"-"
"954","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2002,"-"
"955","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2003,"-"
"956","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2004,"-"
"957","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2005,"-"
"958","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2006,"-"
"959","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2007,"-"
"960","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2008,"-"
"961","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2009,"-"
"962","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2010,"-"
"963","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2011,"-"
"964","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2012,"-"
"965","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2013,"-"
"966","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2014,"-"
"967","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2015,"-"
"968","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6202","a) ICT sector (comprehensive definition)","CB2-2-1","[11.2.1] Computer consultancy activities",2016,"-"
"969","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1995,"-"
"970","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1996,"-"
"971","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1997,"-"
"972","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1998,"-"
"973","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1999,"-"
"974","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2000,"-"
"975","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2001,"-"
"976","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2002,"-"
"977","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2003,"-"
"978","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2004,"-"
"979","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2005,"-"
"980","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2006,"-"
"981","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2007,"-"
"982","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2008,"-"
"983","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2009,"-"
"984","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2010,"-"
"985","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2011,"-"
"986","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2012,"-"
"987","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2013,"-"
"988","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2014,"-"
"989","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2015,"-"
"990","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2016,"-"
"991","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1995,"-"
"992","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1996,"-"
"993","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1997,"-"
"994","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1998,"-"
"995","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1999,"-"
"996","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2000,"-"
"997","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2001,"-"
"998","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2002,"-"
"999","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2003,"-"
"1000","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2004,"-"
"1001","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2005,"-"
"1002","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2006,"-"
"1003","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2007,"71,9442910685623"
"1004","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2008,"86,4409067494101"
"1005","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2009,"100,756547807419"
"1006","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2010,"117,971277704649"
"1007","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2011,"130,656268815918"
"1008","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2012,"131,584045265459"
"1009","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2013,"114,783392247359"
"1010","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2014,"115,383648757128"
"1011","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2015,"-"
"1012","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2016,"-"
"1013","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1995,"-"
"1014","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1996,"-"
"1015","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1997,"-"
"1016","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1998,"-"
"1017","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1999,"-"
"1018","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2000,"-"
"1019","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2001,"-"
"1020","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2002,"-"
"1021","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2003,"-"
"1022","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2004,"-"
"1023","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2005,"-"
"1024","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2006,"-"
"1025","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2007,"179,705601025594"
"1026","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2008,"169,515129052662"
"1027","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2009,"172,971126789346"
"1028","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2010,"168,06160374507"
"1029","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2011,"170,779156922751"
"1030","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2012,"175,407158756045"
"1031","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2013,"225,278736555778"
"1032","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2014,"212,066265601019"
"1033","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2015,"-"
"1034","EMP","1000 persons employed","BR","Brazil","Nowcasted Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2016,"-"
"1035","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1995,"-"
"1036","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1996,"-"
"1037","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1997,"-"
"1038","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1998,"-"
"1039","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1999,"-"
"1040","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2000,"-"
"1041","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2001,"-"
"1042","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2002,"-"
"1043","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2003,"-"
"1044","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2004,"-"
"1045","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2005,"-"
"1046","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2006,"-"
"1047","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2007,"8,96287286910694"
"1048","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2008,"10,8555402621236"
"1049","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2009,"11,1721420831212"
"1050","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2010,"14,4900879991843"
"1051","EMP","1000 persons employed","BR","Brazil","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2011,"17,0311538536595"
